en,zh,pred,BLEU,BERTSCORE_F1,BERTSCORE_P,BERTSCORE_R,EN_LEN
"It's high on capital, chemistry and machines,  and it's never produced anything really good to eat.",因为它过度依赖资本，化学，和机械， 而且它生产不出来真正的好食品。,"它 高   ⁇   , , 和 和 和 , , , , , 任 何 很 好 的 东 西 。",1.6083889202871613,0.5693392157554626,0.5799561738967896,0.5591040849685669,22
"Instead, let's look to the ecological model.",取而代之，让我们看看生态模式。,"相 反 , 让 我 们 先 生 态 生 态 模 型 的 模 式 。",18.842393723950345,0.7706379890441895,0.795029878616333,0.7476983070373535,10
That's the one that relies on two billion years  of on-the-job experience.,它存在了20亿年 同时具有实战经验。,"这 相 当 于 两 亿 年 的 年 的 年 的   ⁇   ,",4.923586854897609,0.6165709495544434,0.6387661099433899,0.5958663821220398,19
"Look to Miguel,  farmers like Miguel.",看看米格尔， 看看像米格尔这样的农民，,看 看 A n d i g u i g u i g u i g u i g u u,3.6321698830878617,0.5469263195991516,0.5129963159561157,0.5856624841690063,9
"Farms that aren't worlds unto themselves;  farms that restore instead of deplete;  farms that farm extensively  instead of just intensively;  farmers that are not just producers,  but experts in relationships.",不只属于他们自己的农场， 它自我恢复，而不是消耗， 广义的农场 取代只是狭义的， 农民不再只是生产者， 而是关系专家，,"  ⁇   没 有 没 有   ⁇   , , , 农 场 , 农 场 , 农 场 ,   而 不 是   ⁇     ⁇   农 场 ,   而 不 是 不 只 是   ⁇   , , 不 只 是 不 只 是   ⁇   ,   而 是 不 只 是 不 只 是   ⁇   , , , , 不 只 是   ⁇   ,   而 是 不 只 是 关 系 ,",5.501032551368258,0.6461445093154907,0.6664087772369385,0.6270762085914612,41
"Because they're the ones  that are experts in flavor, too.",因为他们 同时也是口味上的专家。,"因 为 他 们 因 为   ⁇   专 家 的 专 家 , ,",23.939493663660222,0.7236983180046082,0.7595189809799194,0.6911041736602783,14
"And if I'm going to be really honest,  they're a better chef than I'll ever be.",而且如果要我说实话， 他们是比我更好的厨师。,"如 果 我 诚 实 诚 实 , , , 比 我 比   ⁇   比   ⁇     ⁇   。",5.914171736486466,0.6150162220001221,0.6104035377502441,0.6196990609169006,22
"You know, I'm okay with that,  because if that's the future of good food, it's going to be delicious.",你们知道，我完全认同这样的事， 因为如果未来的优质食品是这样的，它们肯定会是非常美味的。,"你 知 道 , 我 , , ,   因 为 , 未 来 , 食 物 , , 美 味 ,",2.7592855826145737,0.6409574151039124,0.6911247968673706,0.5975801944732666,27
Thank you.,谢谢你们。,谢 谢 。,32.34325178227722,0.83363276720047,0.9006196856498718,0.7759207487106323,3
I grew up on a steady diet of science fiction.,我是在科幻小说的陪伴下长大的。,"我 成 长 过 程 中 , 饮 食 科 学 饮 食 。",3.739277016277878,0.6296929717063904,0.6363658905029297,0.6231586337089539,11
"In high school, I took a bus to school  an hour each way every day.",高中的时候，我每天要搭乘 一个小时的公交车往返学校。,"高 中 高 中 , , 我 每 天 校 校 校 校 校 ,",6.609901678965131,0.6231780052185059,0.6624090671539307,0.5883339643478394,18
"And I was always absorbed in a book,  science fiction book,  which took my mind to other worlds,  and satisfied, in a narrative form,  this insatiable sense of curiosity that I had.",漫长车程中，我总是沉浸在书本里， 那些科幻小说 将我的思想带到其他的世界， 以叙事的方式， 满足了我当时强烈的好奇感。,"我 书 书 书 , 书 书 , 书 , , , 世 界 , , , , , , , , , , , , 好 奇 ,",1.6431683566077298,0.5280966758728027,0.5271573066711426,0.5290393829345703,42
"And you know, that curiosity also manifested itself  in the fact that whenever I wasn't in school  I was out in the woods,  hiking and taking ""samples"" --  frogs and snakes and bugs and pond water --  and bringing it back, looking at it under the microscope.",除此之外，我的好奇心也展现在其他方面： 每当我不需要上课的时候， 我总会前往树林里， 远足和采集“标本”， 青蛙呀、蛇呀、虫子呀、池水呀， 通通带回家中，放到显微镜下研究。,"正 如 , 好 奇 , , 本 身 , 本 身 , , , , 我 在   ⁇   里 的 时 候 , ,   ⁇     ⁇     ⁇     ⁇   ,   ⁇     ⁇   和   ⁇     ⁇   ,   ⁇   , , 显 微 镜 下 ,",4.044914885182453,0.6134628653526306,0.6522490978240967,0.5790306329727173,59
"You know, I was a real science geek.",我当时算得上是极品的科学狂人。,"你 知 道 , 我 是 一 个 科 学 科 学 科 学 。",6.608973813188645,0.6424417495727539,0.6613962650299072,0.624543309211731,10
"But it was all about trying to understand the world,  understand the limits of possibility.",但这一切都是为了尝试了解这个世界， 了解可能的边界。,"但 是 , 试 着 了 解 了 解 世 界 , 理 解 理 解 , 极 限 。",5.868916635785844,0.7599075436592102,0.8031303882598877,0.7210994958877563,18
"And my love of science fiction  actually seemed mirrored in the world around me,  because what was happening, this was in the late '60s,  we were going to the moon,  we were exploring the deep oceans.",而我对科幻小说的喜爱 也是与我周围的世界相呼应的， 因为当时是60年代末期， 人类开始登月， 开始潜入深海。,"我 喜 欢 小 说 小 说 , 似 乎 似 乎 在 世 界 , , , , , , , , , , , , 海 洋 探 索 海 洋 海 洋 。",2.4034665679273837,0.5976868271827698,0.607652485370636,0.5880428552627563,46
Jacques Cousteau was coming into our living rooms  with his amazing specials that showed us animals and places and a wondrous world  that we could never really have previously imagined.,雅克.格斯特将他神奇的视觉特效 带入我们的生活中，为我们呈现了 之前无法想象的动物、,"J 雅 · 库 尔 德 斯 · 哈 里 , 客 厅 客 厅 , 我 们 我 们 我 们 神 奇 的 地 方 , 我 们 我 们 的 世 界 , 的 世 界 , 的 世 界 , 我 们 从 未 想 象 不 到 的 。",5.661908718624327,0.6400716304779053,0.6343449354171753,0.645902693271637,33
"So, that seemed to resonate  with the whole science fiction part of it.",景观和一个美妙的世界。 这一切都似乎和科幻小说之间,"所 以 , 似 乎 对 于 整 个 抽 象 的 ,",3.15234131526739,0.5898711085319519,0.623042643070221,0.5600531101226807,16
And I was an artist.,产生着共鸣。 与此同时，我也是名艺术家。,我 是 一 个 艺 术 家 艺 术 家 。,12.547112659387805,0.7405414581298828,0.8332641124725342,0.6663881540298462,6
I could draw. I could paint.,我能绘能画。,我 可 以 画 画 画 画 画   我 可 以 画 画 画 画 。,5.412989186545263,0.7535555958747864,0.7354261875152588,0.7726013660430908,8
"And I found that because there weren't video games  and this saturation of CG movies and all of this  imagery in the media landscape,  I had to create these images in my head.",我也发现因为当时没有电子游戏、 特效电影的渗入以及现今传媒产业中 大量的图像化， 我不得不在我的头脑中来创造这些图像。,"我 发 现 , 视 频 , 视 频 , 这 部 电 影 和 电 影 , 电 影 , , 图 像 , , 制 作 这 些 图 像 。",7.648413344286609,0.6202408075332642,0.6617465019226074,0.5836343765258789,39
"You know, we all did, as kids having to  read a book, and through the author's description,  put something on the movie screen in our heads.",相信大家小时候都和我一样， 在读书的时候，往往会在我们大脑中 把作者所描述的东西向电影一样播放。,"我 们 , , , 阅 读 书 阅 读 书 , , , , , ,   电 影 里 ,",1.9129760819542587,0.5329138040542603,0.55623459815979,0.5114697813987732,34
"And so, my response to this was to paint, to draw  alien creatures, alien worlds,  robots, spaceships, all that stuff.",而我对此的回应则是描绘 外星生物、外星世界、 机器人、宇宙飞船、等等。,"所 以 , , , 画 画 画 画 , 画 , , , , , , , , , , , , , , 等 等 。",4.157851168636086,0.5916202664375305,0.6166504621505737,0.5685428380966187,29
I was endlessly getting busted in math class  doodling behind the textbook.,我躲在教科书后面涂鸦的行径 总是被数学老师给逮个正着。,我   ⁇   数 学 课   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   。,2.7028297982416407,0.5862392783164978,0.6071993708610535,0.5666780471801758,14
That was -- the creativity  had to find its outlet somehow.,正因此，我不得不为我的创造力 寻求其他的宣泄途径。,"那 , 创 造 力 创 造 力 必 须 找 到 它 的   ⁇   。",6.273712354506897,0.6651265025138855,0.7004736065864563,0.6331753134727478,13
And an interesting thing happened: The Jacques Cousteau shows  actually got me very excited about the fact that there was  an alien world right here on Earth.,有趣的是，雅克.格斯特的影片令我惊喜地发现 原来在这个地球上 就存在着一个外星世界。,"有 趣 的 是 发 生 了 :   雅 克 特 · 麦 特 ·   实 际 上 , 非 常 兴 奋 不 已 ,   地 球 的 世 界 。",10.764560098822056,0.6720273494720459,0.6867537498474121,0.6579192876815796,31
I might not really go to an alien world  on a spaceship someday --  that seemed pretty darn unlikely.,我也许无法真的在有生之年 乘坐宇宙飞船前往外星世界。 这听起来太不着边际了。,"我 可 能 去 太 空 一 个 太 空 的 世 界 , , 可 能 看 上 去 不 可 能 。",2.610414715376031,0.6651551723480225,0.6898612976074219,0.6421574354171753,22
"But that was a world I could really go to,  right here on Earth, that was as rich and exotic  as anything that I had imagined from reading these books.",但这个地球上确实存在着一个 我真的可以前往的世界—— 富饶而奇异， 拥有着我通过书本所幻想的一切。,"但 是 , 世 界 我 可 以 的 世 界 , , , , , , , , , , , 书   ⁇   书 。",3.6290893020638735,0.6140953898429871,0.6505193710327148,0.5815340876579285,35
"So, I decided I was going to become a scuba diver  at the age of 15.",因此在我15岁的那一年，我决定成为一名 潜水员。,"于 是 我 决 定 , 我 成 为 1 5 岁 时 , 潜 水   ⁇",9.928586079524868,0.7258591055870056,0.7471491098403931,0.7057487964630127,19
"And the only problem with that was that I lived  in a little village in Canada,  600 miles from the nearest ocean.",不过唯一的问题是，我当时 住在加拿大的一个小村庄里， 最近的海也要600英里远。,"唯 一 的 问 题 是 , 我 住 在 村 里 , 村 里 , , , 距 离 6 0 0 公 里 , 距 离 距 离 。",15.96841168239053,0.7085327506065369,0.715849757194519,0.701363742351532,26
But I didn't let that daunt me.,但我却没有因此而心灰意冷。,但 我 并 没 有 让 我   ⁇   我 。,9.29675796576443,0.7301585674285889,0.7814481854438782,0.6851869821548462,9
"I pestered my father until he finally found  a scuba class in Buffalo, New York,  right across the border from where we live.",我反复纠缠我的老爸，直到他在 纽约水牛市为我找到了一个潜水训练班， 它就在美加边界的另一侧。,"我 父 亲 终 于 找 到 了 父 亲 ,   在 牛   ⁇   牛   ⁇   , , , , , , , , 住 在 边 境 。",3.7579609695156835,0.6362838745117188,0.6474010348320007,0.6255420446395874,28
"in a pool at a YMCA in the dead of winter  in Buffalo, New York.",在基督教青年会的泳池内， 我拿到了我的潜水证书。,"在   ⁇     ⁇   罗   ⁇   大 学 的   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   , 纽 约 ,",1.9346035585461325,0.53550785779953,0.5361233949661255,0.5348936319351196,18
"And I didn't see the ocean, a real ocean,  until we moved to California.",但在随后的两年里， 我却不曾亲眼看见过大海， 直到我们搬到了加利福尼亚洲。,"我 看 不 到 海 洋 海 洋 海 洋 , , 加 州 加 利 福 尼 亚 加 州 。",10.906013506120553,0.6731017827987671,0.7251756191253662,0.6280055642127991,19
"Since then, in the intervening  40 years,  I've spent about 3,000 hours underwater,  and 500 hours of that was in submersibles.",在那之后 的40年里， 我在水下度过了大概3000个小时。 其中500个小时是在潜水器中度过的。,"在 , , , 4 0 年 里 , 4 0 我 一 直 在 花 大 约 3 0 0 0 个 小 时 , , , , 小 时 , 小 时 。",7.4148340843728455,0.6418366432189941,0.6332489848136902,0.6506603956222534,29
"And I've learned that that deep-ocean environment,  and even the shallow oceans,  are so rich with amazing life  that really is beyond our imagination.",我发现深海之中── 即使是浅海之中── 充满了令人惊奇的生命， 远远超出了我们的想象。 同我们人类狭隘的想象范围相比,"我 深 深 海 深 海 环 境 , ,   甚 至 海   ⁇   , 丰 富 , 丰 富 , 丰 富 , 丰 富 。",1.2839657286977206,0.5848603248596191,0.6092753410339355,0.5623266696929932,33
Nature's imagination is so boundless  meager human imagination.,大自然的想象力 是无边无际的。,自 然 想 象 力 想 象 力 想 象 力 想 象 力 。 想 象 力 。,9.917720727091444,0.6743242740631104,0.7278946042060852,0.6280984878540039,11
"I still, to this day, stand in absolute awe  of what I see when I make these dives.",直到今日，我潜水时所目睹的一切 仍令我感到无比惊奇。,"我 至 今 日 , , , 站 在   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   。",3.314218960691373,0.5799816250801086,0.583750307559967,0.5762613415718079,22
"And my love affair with the ocean is ongoing,  and just as strong as it ever was.",我对海洋的热爱 始终如一、不曾改变。,"我 非 常 喜 欢 海 洋 海 洋 正 在 前 进 , , 它 就 像 它 。",4.553719184146073,0.6269071102142334,0.6361920833587646,0.6178893446922302,20
"But when I chose a career as an adult,  it was filmmaking.",但当我长大成人，需要择业的时候， 我选择了电影制作。,"但 当 我 作 为 成 年 人 作 为 成 年 人 , , 电 影 。",7.892379803560003,0.6153475046157837,0.6353130340576172,0.5965986251831055,15
And that seemed to be the best way to reconcile  this urge I had to tell stories  with my urges to create images.,在当时看来，这是将我 讲故事的渴求与创造图象的欲望 合二为一的最好途径。,这 似 乎 是 我 最 好 的 方 法   就 是 我 讲 述 故 事 来 讲 述 故 事 。,4.114338122974048,0.684045672416687,0.7339904308319092,0.6404649615287781,26
"And I was, as a kid, constantly drawing comic books, and so on.",在我还是个孩子的时候，我常常画漫画。,"我 , 孩 子 , 画 书 画 , 等 等 。",5.406472082217333,0.6312068700790405,0.6500745415687561,0.6134035587310791,17
"So, filmmaking was the way to put pictures and stories  together, and that made sense.",而电影制作正好将图象和故事结合在一起。 理所当然，水到渠成。,"所 以 , 拍 摄 拍 摄 拍 摄 拍 摄 照 片 和 图 像 , , , , , 。",1.7769655303073733,0.5857163667678833,0.6004217863082886,0.5717140436172485,19
"And of course the stories that I chose to tell  were science fiction stories: ""Terminator,"" ""Aliens""  and ""The Abyss.""",当然了，我讲的故事都是些科幻故事 《终结者》《异性》 和《深渊》。,"我 讲 故 事 的 故 事 , 讲 故 事 的 故 事 小 说 的 故 事 :   “ , “ ” , “   ⁇   , 》   《   ⁇   阿 阿   ⁇   》 》",6.64113521937931,0.6168515086174011,0.6292608976364136,0.6049221754074097,30
"And with ""The Abyss,"" I was putting together my love  of underwater and diving with filmmaking.",在《深渊》中，我将我对深海和潜水的喜爱 与电影制作结合到了一起。,"在 “ 阿   ⁇   ” ” ” 我 , 我 爱 满 了 水 下 , 和 拍 摄 和 潜 水   ⁇   。",5.757661653311492,0.655883252620697,0.6649349331855774,0.6470746994018555,21
"So, you know, merging the two passions.",将两份热忱，合二为一。,"你 知 道 , , , 两 两 个 热 情 。",4.456882760699063,0.6099535226821899,0.5927821397781372,0.6281493902206421,10
"Something interesting came out of ""The Abyss,""  which was that to solve a specific narrative  problem on that film,  which was to create this kind of liquid water creature,  we actually embraced computer generated animation, CG.",而《深渊》也带来了另一种启迪： 为了更好的呈现 影片的叙事模式， 创造出影片中的液体水生物， 我们开始使用电脑动画技术。,"“ “   ⁇   ” ” ” ” 的 问 题 , , , 解 决 的 问 题 , , 创 造 的 问 题 , , 创 造 出 了 一 种   ⁇   的 生 物 , , , 制 作 计 算 机 制 作 , , , 计 算 机 制 作 ,",3.9746654868226186,0.5766322612762451,0.5776946544647217,0.5755738019943237,47
"And this resulted in the first soft-surface  character, CG animation  that was ever in a movie.",电影业中的首个 电脑制作的软表面人物 也因此而诞生。,"这 个 第 一 个   ⁇     ⁇   的 第 一 个   ⁇   , , , 动 画 动 画 , 电 影 。",3.9649497145198485,0.5923721790313721,0.6031284332275391,0.5819928646087646,22
"And even though the film didn't make any money --  barely broke even, I should say --  I witnessed something amazing, which is that the audience,  the global audience, was mesmerized  by this apparent magic.",尽管那部电影票房不济， 刚好回本罢了， 我却因此而目睹了令人惊奇的一幕── 全球观众都被影片所呈现的魔法 深深吸引。,"即 使 电 影 没 有 没 有 钱 , 甚 至 都 没 都 没 , ,   我 ,   我 ,   我 见 过 惊 人 的 令 人 惊   ⁇   , 观 众 观 众 观 众 观 众 观 众 , 观 众 观 众 , , 观 众 ,",4.030495262292164,0.6123089790344238,0.6235997080802917,0.6014198660850525,45
"You know, it's Arthur Clarke's law  that any sufficiently advanced technology is indistinguishable from magic.",这就是阿瑟·克拉克定律── 先进的科技和魔法之间是难以区分的。,"要 知 道 , 是   ⁇     ⁇   ·   ⁇   定 律 , 任 何 任 何 技 术 科 技 技 术 ,   ⁇     ⁇   的   ⁇   。",4.18193883420484,0.6178699135780334,0.6317178606987,0.6046160459518433,20
They were seeing something magical.,而当时观众所目睹的正是这种魔力。,他 们 看 到 很 神 奇 的 东 西 。,2.8289458031628008,0.6411693692207336,0.6633078455924988,0.6204609870910645,6
And so that got me very excited.,这令我感到无比兴奋。,所 以 让 我 兴 奋 不 已 。,10.147104008451905,0.775363028049469,0.7779824733734131,0.7727612257003784,8
"And I thought, ""Wow, this is something that needs to be embraced  into the cinematic art.""",我当时想到，“天呀，这项技术需要在电影艺术中 大范围推广。”,"我 想 , “   ⁇   , , 需 要 成 为 艺 术 艺 术 艺 术 。 ”",4.707420792841756,0.6951481699943542,0.7488523125648499,0.6486314535140991,22
"So, with ""Terminator 2,"" which was my next film,  we took that much farther.",所以在我的下一部电影《终结者2》中， 我们将这项技术推上了新的台阶。,"所 以 “ T "" T ” ” ” , 我 的 电 影 , , , , 我 们 远 多 了 。",4.573374933144618,0.6147624850273132,0.6123191118240356,0.6172254085540771,21
"Working with ILM, we created the liquid metal dude  in that film. The success hung in the balance  on whether that effect would work.",通过和“工业光魔”电影特效公司的合作，我们创造了影片中那个 液体金属家伙。而电影的成功与否 将取决于这项技术能否奏效。,"我 和 我 在 制 作   ⁇   , , 制 作 了 一 个 金 属 金 属   ⁇   , , ,   ⁇     ⁇   , 。",1.240150063676534,0.625862717628479,0.6852269768714905,0.5759643912315369,29
"And it did, and we created magic again,  and we had the same result with an audience --  although we did make a little more money on that one.",结果它奏效了。我们再次创造了魔法。 我们再次从观众那里得到了同样的回馈。 不过那部电影的票房要稍微好一点。,"结 果 , 我 们 创 造 了 出 了 奇 迹 ,   我 们 创 造 了 一 个 相 同 的 结 果 ,   同 时 我 们 也 得 到 了 观 众 观 众 ,   虽 然 我 们 做 了 一 些 钱 。",7.098414241716204,0.7079055309295654,0.7403973937034607,0.6781455278396606,34
"So, drawing a line through those two dots  of experience  came to, ""This is going to be a whole new world,""  this was a whole new world of creativity  for film artists.",综合这两次经历， 我们意识到 这将是一个全新的世界 一个容许电影艺术者们施展想象力的 全新世界。,"所 以 , , 两 个 两 个 经 历 , 经 历 , , , ,   “ 这 是 全 新 的 世 界 , 新 的 艺 术 家 的 世 界 。",13.638133895613963,0.7114281058311462,0.7156005501747131,0.7073041200637817,42
"So, I started a company with Stan Winston,  my good friend Stan Winston,  who is the premier make-up and creature designer  at that time, and it was called Digital Domain.","所以我和我的好友Stan Winston 成立了一家公司。 Stan Winston是当时的知名化妆师和造型师。 公司的名字就叫做""数码领域""。","所 以 , 创 立 了 一 个 , , , , , , 好 朋 友 ,   他 是 好 朋 友 ,   他 是 D e r r y e r , , , , ,   ⁇     ⁇   。",3.9941101938532135,0.6352390646934509,0.6408025622367859,0.62977135181427,40
"And the concept of the company was  that we would leapfrog past  the analog processes of optical printers and so on,  and we would go right to digital production.",而公司的理念就是 蛙跳过去光学打印机等等的 模拟过程， 直接转入数码制作。,"公 司 的 概 念 , 我 们 我 们   ⁇   印 刷 机   印 刷 机 , 印 刷 机 , , , 我 们 生 产 数 码 生 产",5.73646271542193,0.6525735855102539,0.67264723777771,0.6336632966995239,34
And we actually did that and it gave us a competitive advantage for a while.,事实上我们的确做到了这一点，使得我们在一段时间内占据了先机。,"事 实 上 , 我 们 做 到 了 , 竞 争 竞 争 竞 争 竞 争 比 赛 。",8.666785993802307,0.6782281398773193,0.6748251914978027,0.6816655397415161,16
But we found ourselves lagging in the mid '90s  in the creature and character design stuff  that we had actually founded the company to do.,但在90年代中叶，我们发现虽然公司的初衷 是在生物、人物设计方面有所建树， 但我们在这一方面却是落伍了。,"但 是 我 们 发 现 自 己 在 9 0 年 代 , , , 设 计 设 计 设 计 , 设 计 公 司 ,",6.305238230201272,0.6662054061889648,0.7116044759750366,0.6262516379356384,29
"So, I wrote this piece called ""Avatar,""  which was meant to absolutely push the envelope  of visual effects,  of CG effects, beyond,  with realistic human emotive characters generated in CG,  and the main characters would all be in CG,  and the world would be in CG.",因此我创作了这个《阿凡达》的作品， 旨在将视觉效果 和电脑特效 推向极限， 利用电脑动画制造出 具有真实人类情感的生物。 主要角色将由电脑制作。 整个场景将由电脑制作。,"我 , 写 了 “ “   ⁇   ” ” ”   它 “ 视 觉 效 应 效 应 ,   它 效 应 效 应 , 效 应 , , , 效 应 , , , , , , , , , , , , , , , , , , , , , , , G r e G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G",1.7685982965504001,0.5056414008140564,0.4868961274623871,0.5258877873420715,62
"And the envelope pushed back,  and I was told by the folks at my company  that we weren't going to be able to do this for a while.",但我却碰了一鼻子灰。 我们公司里的人告诉我说 我们在当时的技术条件下，是无法完成这样的特效的。,"  ⁇     ⁇   后 , , 公 司 告 诉 公 司 公 司 公 司 , 公 司 , , 我 们 不 能 做 这 种   ⁇   。",2.758647943554777,0.639638364315033,0.6620852947235107,0.6186636090278625,33
"So, I shelved it, and I made this other movie about a big ship that sinks.",所以我将这个想法放置一旁，转而制作了一部关于大船沉入海底的电影。,"我 , , , , 拍 摄 了 一 部 电 影 船 , 船   ⁇   船 。",5.194306201003248,0.6766569018363953,0.7122843265533447,0.6444237232208252,19
"You know, I went and pitched it to the studio as ""'Romeo and Juliet' on a ship:  ""It's going to be this epic romance,  passionate film.""",我当时跟电影公司说这部电影将会是船上的“罗密欧与朱丽叶”， 将会是一部史诗般的、 浪漫激情的电影。,"你 知 道 , 我 ,   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   ,   “   ⁇   , , 电 影 , 电 影 电 影 。 ”",4.28149818060766,0.6031139492988586,0.6655384302139282,0.5513955354690552,38
"Secretly, what I wanted to do was  I wanted to dive to the real wreck of ""Titanic.""",但私底下，我的真实动机 是去拜访一下泰坦尼克的残骸。,"我 想 , 我 想 我 想 要 想 潜   ⁇   的   ⁇     ⁇   的   ⁇     ⁇   。",2.0587069884389337,0.5430639982223511,0.5580282807350159,0.5288814306259155,22
And that's why I made the movie.,这才是我制作那部电影的原因。,这 就 是 为 什 么 制 作 电 影 的 原 因 。,41.60751652217844,0.8356096148490906,0.8241310119628906,0.8474124073982239,9
"And that's the truth. Now, the studio didn't know that.",我说的是事实。不过电影公司当时是不知情的。,"这 就 是 事 实 真 相 , , 工 作 室 。",6.6777096876163515,0.6214406490325928,0.655295193195343,0.5909124612808228,15
"But I convinced them. I said,  ""We're going to dive to the wreck. We're going to film it for real.",我说服了他们。我说： “我们将潜入船骸，实地取景，,"但 我 说 服 说 服 我 说 , , 我 们 要 去   ⁇     ⁇   。 。",8.705265103242352,0.677574098110199,0.7053882479667664,0.6518702507019043,28
We'll be using it in the opening of the film.,作为影片的开场。,我 们 将 电 影 电 影 里 的 电 影 。,4.456882760699063,0.6255155801773071,0.6208088397979736,0.6302943229675293,12
"It will be really important. It will be a great marketing hook.""",此事至关重要、极具噱头。”,"它 真 的 很 重 要 , 它 将 成 为 一 个 很 大 的 营 销 。 ”",5.415315253510896,0.6615564823150635,0.6417655944824219,0.6826068162918091,15
And I talked them into funding an expedition.,于是我说服了他们投资于一场冒险历程。,"我 他 们 他 们 , , , 探 险 者 。",5.165574782208687,0.6180393099784851,0.6325209140777588,0.6042059659957886,9
Sounds crazy. But this goes back to that theme  about your imagination creating a reality.,听起来很疯狂。但这件事归根结底，依旧是关于 如果用你的想像力来创造一个现实。,听 起 来 有 点 疯 狂 的 。 但 是 但 是 回 到 回 到 想 象 想 象 想 象 想 象 现 实 。,8.138984243885568,0.7065234184265137,0.7528673410415649,0.6655541658401489,18
"Because we actually created a reality where six months later,  I find myself in a Russian submersible  two and a half miles down in the north Atlantic,  looking at the real Titanic through a view port.",事实上，我们的确在六个月后创造了一个现实── 我在北大西洋2.5英里水下， 身处一个俄罗斯潜水器中， 通过一个视口观望真正的泰坦尼克。,"因 为 我 们 实 际 上 六 个 月 现 实 , 六 个 月 后 ,   我 发 现 自 己 找 到 了 一 个 俄 罗 斯   在 墨 西 哥 湾 , , , 大 西 洋 英 里 , , , , 泰 坦 尼 克   ⁇   ,",18.51375098943286,0.7089552283287048,0.7264442443847656,0.6922885775566101,42
"Not a movie, not HD -- for real.",不是电影，不是高清，而是身临其境。,不 是 部 电 影 部 电 影   不 是 不 是 真 的 。,8.561274252343834,0.6753467321395874,0.691626787185669,0.6598154306411743,10
"Now, that blew my mind.",那次经历令我大为惊叹。,"现 在 , 我 的 了 我 的 思 想 。",4.456882760699063,0.6032734513282776,0.6159107685089111,0.591144323348999,7
"And it took a lot of preparation, we had to build cameras  and lights and all kinds of things.",前期的准备工作是很繁琐的，我们需要搭建摄像机、 灯光等等。,"我 们 做 了 很 多 准 备 准 备 , , 我 们 必 须 建 造 相 机 和 相 机 , , , 。",4.498320834635685,0.7023211717605591,0.7228720188140869,0.6829065680503845,22
"But, it struck me how much  this dive, these deep dives,  was like a space mission.",但真正让我震惊的是 这些深海潜水活动 就如宇宙探险一样。,"但 是 , 让 我 让 我 深   ⁇   , , , , , 太 空 任 务 。",3.6864923171810835,0.6406599283218384,0.6546849608421326,0.6272231936454773,22
"You know, where it was highly technical,  and it required enormous planning.",两者都是高科技产物， 两者都需要缜密的部署。,"要 知 道 , 它 技 术 技 术 技 术 , , 需 要 需 要 计 划 规 划 。",4.108053662461269,0.6548314094543457,0.6757939457893372,0.6351302266120911,16
"You get in this capsule, you go down to this dark  hostile environment  if you can't get back by yourself.",你踏进船舱，踏入这漆黑 险恶的环境， 如果你无法依靠自己的力量返回的话， 你是没有任何被营救的可能的。,"你   ⁇   胶 , , , , ,   你 就 不 会 自 己   ⁇     ⁇   的 环 境 的 环 境 ,   如 果 你 无 法 自 己 回 来 。",10.854917377138321,0.6476423740386963,0.6764283776283264,0.6212062835693359,25
"And I thought like, ""Wow. I'm like,  living in a science fiction movie.",我当时想到：“天呀。我就好像 活在一个科幻电影里面一样。,"我 想 : “ 啊 , 我 想 , , , , 电 影 里 的 电 影 。",6.320666990043326,0.666622519493103,0.7081815004348755,0.6296709179878235,20
"This is really cool.""",太酷了！”,这 真 的 很 酷 酷 。 “,5.522397783539471,0.7439805865287781,0.7122891545295715,0.7786232829093933,6
"And so, I really got bitten by the bug of deep-ocean exploration.",正因此，深海探险成了我新的嗜好。,"所 以 我 , 我   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   。",2.916495972453022,0.5717617273330688,0.5791484117507935,0.5645611882209778,16
"Of course, the curiosity, the science component of it --  it was everything. It was adventure,  it was curiosity, it was imagination.",当然了，这归结于其中的好奇感、科学性。 它是万物合一、是探求未知、 是好奇无边、是想象无限，,"当 然 , , , , 科 学 , , , , , , , , , , 想 象 , , 想 象 想 象 力 。",2.714908914410686,0.6068486571311951,0.6192706227302551,0.5949151515960693,30
Hollywood couldn't give me.,是好莱坞无法给予我的 难得经历。,好 莱 好 莱   ⁇   不 能 给 我 给 我 。,6.632729312157198,0.6859046816825867,0.7114346623420715,0.6621435880661011,6
"Because, you know, I could imagine a creature and we could  create a visual effect for it. But I couldn't imagine what I was seeing  out that window.",虽然我可以想象出一个生物，然后利用电脑特效将它创造出来， 但我却无法想象出那天我透过潜水窗 所看到的一切。,"因 为 , 想 象 想 象 想 象 生 物 ,   我 们 可 以 创 造 视 觉 效 应 。   但 是 我 不 能 想 象 想 象 窗 户 窗 户 。",3.432887423755595,0.7090955376625061,0.7470309734344482,0.6748268008232117,35
