en,zh,pred,BLEU,BERTSCORE_F1,BERTSCORE_P,BERTSCORE_R,EN_LEN
"In a certain sense,  it's almost as if the old dream of Michelangelo ...",某种意义上， 这简直就是米开朗琪罗古老的梦想...,", , , , , , , ,   ⁇     ⁇   ,",11.853392845059279,0.804649293422699,0.8471367359161377,0.7662202715873718,17
"you know, when Michelangelo sculpted the Moses,  at the end it said that he took the hammer, threw it at the Moses --  actually you can still see a small chip underneath --  and said, shouted,  ""Perché non parli? Why don't you talk?""",你知道，当米开朗琪罗雕刻摩西像时， 在最后他拿起铁锤，扔向摩西像-- 事实上你还看到底下那小的凹槽-- 说着，咆哮着， “你为什不说话，为什么？”,"现 在 , ,   ⁇     ⁇   , , , , , , , , , ,   ⁇   , , ,   ⁇   , ,   ⁇   ,   ⁇   , ,   ⁇     ⁇   ,   ⁇   ,   ⁇   ,   ⁇     ⁇   ,   ⁇     ⁇   ,",7.03450963658108,0.7389464974403381,0.755890965461731,0.7227450609207153,57
"Well today, for the first time,  our environment is starting to talk back to us.",今天，第一次， 我们的环境开始给我们反馈。,"现 在 , , , , , , , , , 。",38.63958857674754,0.8359566926956177,0.8444448113441467,0.8276375532150269,19
"And I'll show just a few examples --  again, with this idea of sensing our environment and actuating it.",我将展示几个案例-- 有一次，随着我们的意识去感应并回应我们环境。,"我 认 为 , , , , , , , , , , , , ,",18.73055499092518,0.7408751845359802,0.7622475624084473,0.7206686735153198,23
Let's starting with sensing.,让我们从传感阶段开始。,"现 在 , , , 。",29.53872020786076,0.8466444611549377,0.8633299469947815,0.83059161901474,6
"Well, the first project I wanted to share with you  is actually one of the first projects by our lab.",我想分享给你的第一个项目 事实上是我们实验室的最初几个项目之一。,"现 在 , 我 , , , , , 项 目 ,",14.560420051411933,0.7786813378334045,0.800851583480835,0.7577054500579834,23
It was four and a half years ago in Italy.,那是在4年6个月之前的意大利。,"在 年 前 , 年 前 , , , , 。",13.942846782826168,0.7905725240707397,0.7871343493461609,0.7940407991409302,11
"And what we did there  was actually use a new type of network at the time  that had been deployed all across the world --  that's a cellphone network --  and use anonymous and aggregated information from that network,  that's collected anyway by the operator,  in order to understand  how the city works.",我们在那里做的 实际上是用那时的一种新型的网络 现如今已经覆盖全球-- 手机网络-- 并通过这个网络收集任何终端发出的 密名的整合过的信息 来理解 城市是如何运作的。,"我 们 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,",17.453112099246216,0.733952522277832,0.7381665110588074,0.7297862768173218,65
The summer was a lucky summer -- 2006.,那年夏天是个幸运的夏天-2006年。,"  ⁇   , , , , , , , , ,",20.80375826108923,0.7686917185783386,0.7737841606140137,0.7636659145355225,9
It's when Italy won the soccer World Cup.,这是刚意大利在世界杯夺冠的那年。,它 有   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇  ,9.264296741449671,0.681012749671936,0.7327302694320679,0.6361145377159119,10
"Some of you might remember, it was Italy and France playing,  and then Zidane at the end, the headbutt.",你们中的一些也许记得，有场意大利对法国的比赛， 那时齐达内终场前的，那个头槌。,"如 果 你 你 , , , , , , , , , ,   ⁇     ⁇   ,",5.897615539209803,0.6829906105995178,0.7157624959945679,0.653088390827179,24
"And anyway, Italy won at the end.",不管怎样，意大利最后赢了。,", , , , , 。",20.9600434013445,0.8457937240600586,0.8639134764671326,0.8284183740615845,9
Now look at what happened that day  just by monitoring activity  happening on the network.,现在看看那天发生了什么 就用网格来实时演示 发生的情况。,"现 在 , , , , , , ,",20.812627084870424,0.7496507167816162,0.7831908464431763,0.7188653945922852,18
Here you see the city.,你现在看到的城市。,这 是 水 水   ⁇   水 。,14.25876976452075,0.694637656211853,0.689626932144165,0.69972163438797,6
"You see the Colosseum in the middle,  the river Tiber.",你看到正中的罗马圆形大剧场， 台伯河。,你   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇  ,5.653041175801492,0.6298518180847168,0.6235501766204834,0.6362820863723755,13
"It's morning, before the match.",这是早晨，比赛前。,"这 是 , , , , , , 。",5.795599612995366,0.6699202060699463,0.6812338829040527,0.658976137638092,8
You see the timeline on the top.,你看着顶端的时间轴。,你   ⁇     ⁇     ⁇   。,8.697972365316721,0.7233262658119202,0.750593364238739,0.6979708671569824,8
"Early afternoon,  people here and there,  making calls and moving.",中午， 这里那里的人 打着电话，行走着。,", , , , , , , , , ,",5.366912772746423,0.703377366065979,0.7407828569412231,0.6695678234100342,15
The match begins -- silence.,比赛开始--安静。,  ⁇     ⁇   。 。,53.29462628216855,0.771562933921814,0.776638925075531,0.7665528059005737,6
France scores. Italy scores.,法国队进球。意大利对进球。,  ⁇   。 。 。,3.367205386335378,0.625741183757782,0.6802093982696533,0.5793493986129761,6
"Halftime, people make a quick call and go to the bathroom.",半场，大家迅速地打个电话，上个厕所。,"  ⁇     ⁇   , , ,   ⁇     ⁇  ",4.723482921640501,0.7026307582855225,0.7245566844940186,0.6819928288459778,13
Second half. End of normal time.,下半场，比赛结束,"  ⁇   , 。 。",0.0,0.5918310284614563,0.5898745059967041,0.5938005447387695,8
"First overtime, second.",第一个加时，第二个加时。,", , , 。 。",8.445588027797914,0.7043656706809998,0.7605270147323608,0.6559284329414368,5
"Zidane, the headbutt in a moment.",齐达内，头槌的那个时候。,  ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   。,3.435488317233919,0.5884871482849121,0.5981757640838623,0.5791073441505432,8
Italy wins. Yeah.,意大利赢了。哈哈。,它 。 。 。 。 。,44.932896411722176,0.8240415453910828,0.918040931224823,0.7475036382675171,5
"Well, that night, everybody went to celebrate in the center.",那天夜里，每个人都去市中心庆祝。,"现 在 , , ,   ⁇     ⁇     ⁇  ",21.36532497362786,0.8206751942634583,0.8333139419555664,0.808414101600647,13
You saw the big peak.,你可以看到高峰期。,你   ⁇     ⁇     ⁇     ⁇     ⁇   。,11.59119922599073,0.7417597770690918,0.746847927570343,0.7367404103279114,6
"The following day, again everybody went to the center  to meet the winning team  and the prime minister at the time.",第二天，每个人都去市中心 迎接凯旋的队伍 和总理。,", , , , , , ,     ⁇     ⁇   ,",12.717754699208214,0.762910008430481,0.7758632302284241,0.7503823041915894,25
And then everybody moved down.,接着人流开始回落。,"然 后 ,   ⁇     ⁇   。",4.8734989388136185,0.6784135103225708,0.6841661930084229,0.6727567911148071,6
"You see the image of the place called Circo Massimo,  where, since Roman times, people go to celebrate,  to have a big party, and you see the peak at the end of the day.",你们看到图上的这个地方叫做 马西莫赛场， 从罗马时期开始，人们就去那里庆祝-- 会有一个盛大的聚会，在这天结束的时候看到高峰期。,"  ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   , , , , , , , , , , , , , , , , , , , , ,",5.091079798697777,0.6713756918907166,0.705001711845398,0.6408113241195679,42
"Well, that's just one example of how we can sense the city today  in a way that we couldn't have done  just a few years ago.",话说，这只是我们如今如何感知这个城市的例子之一， 用这种我们几年前 无法做到的方式。,"现 在 , 我 们 , 我 们 , , , , , , , , 。",8.744907538332605,0.7451823353767395,0.7808675169944763,0.7126160860061646,32
"Another quick example about sensing:  it's not about people,  but about things we use and consume.",另外一个简略的关于感知的例子： 这次不是关于人的， 而是关于我们使用和消耗的东西。,"这 是 , : , , , , , , , , , , , 。",3.81435892399847,0.7361685633659363,0.7918074131011963,0.6878355741500854,22
"Well today, we know everything  about where our objects come from.",今天，我们知道每一样 东西从哪里来。,"现 在 , 我 们 , , , , ,",17.795291340072023,0.7692105770111084,0.7983659505844116,0.7421095371246338,14
"This is a map that shows you  all the chips that form a Mac computer, how they came together.",这是一张地图展示给你 所有的一台苹果电脑的零配件，如何组装到一起。,"这 是   ⁇   , , , , , , , , ,",6.681642178235141,0.7099218964576721,0.7267882227897644,0.6938206553459167,22
But we know very little about where things go.,但是我们却极少知道这些零配件最后报废到哪里。,"但 , , , 。",11.662635953831872,0.7304413318634033,0.7961077690124512,0.674782395362854,10
"So in this project,  we actually developed some small tags  to track trash as it moves through the system.",所以这个项目， 我们实际上发明了一些小的标签 来追踪这些废物从而使它在系统中移动。,"因 此 , , , , , ,   ⁇     ⁇   , ,   ⁇     ⁇  ",22.792855763367754,0.7906460762023926,0.8219704627990723,0.7616215348243713,23
"So we actually started with a number of volunteers  who helped us in Seattle,  just over a year ago,  to tag what they were throwing away --  different types of things, as you can see here --  things they would throw away anyway.",实际上我们和一些志愿者一起 那些在西雅图愿意帮助我们的志愿者， 就在一年之前， 给那些人们丢弃的东西贴上标签-- 不同种类的东西，就像你看到的这些-- 那些我们无论如何都要扔掉的东西。,"所 以 我 们 , , , , , , , , , , , , , , , , , , , , ,   ⁇   ,",13.487748917784373,0.7271085381507874,0.7373625040054321,0.7171359658241272,52
"Then we put a little chip, little tag,  onto the trash  and then started following it.",我们把小的集成块，小的标签， 贴在那些垃圾上 然后开始追踪它。,"我 们 ,   ⁇   , , , , , , , , ,",5.704870104884337,0.7580664753913879,0.7827764749526978,0.7348687648773193,21
Here are the results we just obtained.,这是我们观测到的结果。,"这 是 , 。 。",47.79995354275012,0.8634064793586731,0.8849860429763794,0.8428542017936707,8
From Seattle ...,从西雅图...,  ⁇     ⁇     ⁇     ⁇     ⁇   。,63.894310424627285,0.92815762758255,0.9073861837387085,0.949902355670929,3
after one week.,一周之后。,  ⁇     ⁇   。,32.34325178227722,0.862606406211853,0.9031091928482056,0.8255805969238281,4
With this information we realized  there's a lot of inefficiencies in the system.,从这些信息中我们认识到 系统中有太多的低效运作。,"我 们 , , , , , , , , , ,",16.171249275965106,0.8106690049171448,0.8264715075492859,0.7954593896865845,16
We can actually do the same thing with much less energy.,我事实上能用更少的能源做同样的事情。,"我 们 , 不 同 的 不 同 的 。 。",24.141769716889275,0.7770092487335205,0.8535183668136597,0.7130882740020752,12
This data was not available before.,这个数据先前还不可用。,这 是   ⁇   。 。,9.027235033938242,0.7830705642700195,0.817231297492981,0.7516510486602783,7
But there's a lot of wasted transportation and convoluted things happening.,但是有很多垃圾运输和费解的事情发生了。,"但 是 , , , , , , , , , 。",15.226277779914144,0.6956720352172852,0.7025728225708008,0.6889054775238037,13
"But the other thing is that we believe  that if we see every day  that the cup we're throwing away, it doesn't disappear,  it's still somewhere on the planet.",还有另外一件我们坚信的事 如果我们想那些我们每天 扔掉的杯子，它并没有消失， 它还是在地球上的某个角落。,"但 是 , 我 们 , 我 们 , 我 们 , 我 们 , , , , , , , 。",20.74091466348386,0.8087343573570251,0.8175692558288574,0.8000884056091309,38
And the plastic bottle we're throwing away every day still stays there.,我们每天扔得塑料瓶还是会呆在那里。,"我 们   ⁇     ⁇   , , , , , 。",12.654614848511182,0.7710376381874084,0.8182278275489807,0.7289939522743225,14
"And if we show that to people,  then we can also promote some behavioral change.",如果我们把这个展示给人们， 接着我们也就能提倡一些行为上的改变。,"我 们 , , , , , , 。",29.59316589205344,0.8536814451217651,0.9005820751190186,0.8114240169525146,18
So that was the reason for the project.,所以这就是这个项目的意义所在。,"这 是 , 第 一 个 , 。",62.85356325536533,0.8700803518295288,0.9055845737457275,0.8372550010681152,9
"My colleague at MIT, Assaf Biderman,  he could tell you much more about sensing  and many other wonderful things we can do with sensing,  but I wanted to go to the second part we discussed at the beginning,  and that's actuating our environment.",我在麻省理工的同事，阿萨夫·彼得曼， 他会告诉你更多关于感知 和很多我们用感知能做的奇妙的事情， 但是我想先从第二部分开始讲起， 这实际上是关于我们的环境。,"  ⁇   , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 。",18.405693747787254,0.8160144686698914,0.825343132019043,0.8068943023681641,53
"And the first project  is something we did a couple of years ago in Zaragoza, Spain.",第一个项目 是关于我们几年前在西班牙萨拉戈萨做的事。,"我 们 第 一 个 我 们 , , , , , , , , , 。",31.103303229413587,0.8085252046585083,0.8269745111465454,0.7908810973167419,19
"It started with a question by the mayor of the city,  who came to us saying  that Spain and Southern Europe have a beautiful tradition  of using water in public space, in architecture.",它开始于市长提出的一个问题， 他找到我们说 西班牙以至于欧洲南部 用建筑，在公共场合善用水资源的传统。,"它 由   ⁇   , , , , , , , , , , , , , , , , , , , , , , , ,",6.694428270928015,0.7171375155448914,0.7599891424179077,0.6788603067398071,39
"And the question was: How could technology, new technology,  be added to that?",问题就是：技术，新的技术，怎么样才能 使其锦上添花？,"为 什 么 什 么 呢 : 科 技 , 科 技 , 科 技 ? ?",4.038384207396791,0.7386981248855591,0.7756121158599854,0.7051382064819336,18
"And one of the ideas that was developed at MIT in a workshop  was, imagine this pipe, and you've got valves,  solenoid valves, taps,  opening and closing.",其中一个点子是来自麻省理工的一个研发组 是关于，想象一个管道，你有它的阀门， 电磁阀，读数表， 开启又关闭。,"这 是 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,",8.469116792185579,0.7092021703720093,0.7124360799789429,0.7059974670410156,37
You create like a water curtain with pixels made of water.,你就创造了一个用水作为像素的水帘。,你 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水   ⁇   水   ⁇   水   ⁇   水   ⁇   水   ⁇   水   ⁇   水   ⁇   水   ⁇   水 。,6.270144942040139,0.6557378768920898,0.6686261892318726,0.6433370113372803,12
"If those pixels fall,  you can write on it,  you can show patterns, images, text.",如果这些像素落下， 你可以在它上面创作， 你能展现出花案，图像，文字。,"如 果 你   ⁇   , , , , , , , , , , ,",21.232257264799557,0.8357815146446228,0.8614637851715088,0.8115862011909485,22
"And even you can approach it, and it will open up  to let you jump through,  as you see in this image.",你接近它的时候，它甚至会关闭 来让你跳过， 就像你所看到这个图片。,"然 后 , , , , , , , , , , , ,",4.213848182633769,0.7109442949295044,0.7286858558654785,0.6940461993217468,27
"Well, we presented this to Mayor Belloch.",我们把这个展示给贝洛克市长。,"现 在 , ,   ⁇     ⁇   。",7.225421712861801,0.7128207087516785,0.7768149375915527,0.6585677266120911,9
He liked it very much.,他很喜欢它。,  ⁇   。 。 。,38.75385825373298,0.8658205270767212,0.8964639902114868,0.837202787399292,6
And we got a commission to design a building  at the entrance of the expo.,接着我们就得到了在世博会入口 建造一幢大楼的允许。,我 们   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇  ,6.124505695552318,0.6625348925590515,0.6707632541656494,0.6545059680938721,17
We called it Digital Water Pavilion.,我们叫它数字水馆。,我 们   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇  ,53.7284965911771,0.8640269041061401,0.8557440042495728,0.8724716901779175,7
The whole building is made of water.,整个大楼用水建造而成。,水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 水 。,9.548450962056531,0.8159630298614502,0.8241722583770752,0.8079156875610352,8
"There's no doors or windows,  but when you approach it,  it will open up to let you in.",没有门或者窗户， 但是当你走进它的时候， 它会自动开辟路口让你进入。,"它 不 是   ⁇   , , , , , , , , , , , 。",30.741025062498398,0.8607423901557922,0.8923768401145935,0.8312739133834839,24
The roof also is covered with water.,屋顶同样也是被水覆盖着。,  ⁇   水   ⁇   水   ⁇   水   ⁇   水   ⁇   水   ⁇   水 。,16.368811935539032,0.8264572620391846,0.8676608800888062,0.7889895439147949,8
"And if there's a bit of wind,  if you want to minimize splashing, you can actually lower the roof.",如果有一点风的话， 如果你想少一点水溅出的话，你事实上可以把屋顶降低一些。,"如 果 你 , , , , , , , , 你   ⁇     ⁇   ,",11.081554518247067,0.8110271692276001,0.8469927310943604,0.777991533279419,24
"Or you could close the building,  and the whole architecture will disappear,  like in this case.",或者甚至关闭整座大楼， 那这个建筑就会消失， 就好像这个样子。,"  ⁇     ⁇     ⁇   , , , , , , ,",8.76149732731359,0.7225540280342102,0.7572696208953857,0.6908818483352661,21
"You know, these days, you always get images during the winter,  when they take the roof down,  of people who have been there and said, ""They demolished the building.""",这些天，你会在冬天常常能看这样的景象 当他们降低屋顶 去过那里的人就会说，“他们在拆除这建筑。”,"你 知 道 , , , , , , , , , , , , , , , , , ,   ⁇   ,",8.298791202930149,0.764051079750061,0.7678555250167847,0.7602840662002563,39
"No, they didn't demolish it, just when it goes down,  the architecture almost disappears.",没有，他们没有拆毁它，只是当它下降的时候， 建筑本生几乎就是消失了。,"他 们 , , , , , , , , , , , , , , , , 。",8.402359899965969,0.8011317849159241,0.833999514579773,0.7707564830780029,20
Here's the building working.,这是水建筑工作的情况。,这 是   ⁇   建 筑 。,7.85112417385031,0.6749448776245117,0.7538367509841919,0.6110012531280518,6
You see the person puzzled about what was going on inside.,你可以看到人们对如何进入表示很疑惑。,"你 , , , ,",3.018036840807235,0.6617138981819153,0.6657336950302124,0.6577423810958862,12
"And here was myself trying not to get wet,  testing the sensors that open the water.",这是我在试着不让自己变湿， 在测试打开水帘的感应器。,"这 , , , , , , , ,   ⁇   。",12.48757525187512,0.716046154499054,0.7483404874801636,0.6864237785339355,19
"Well, I should tell you now what happened one night  when all of the sensors stopped working.",我应该告诉你有天晚上发生的事 那时所有的感应器停止工作。,"现 在 , 我 , 我 , , ,",20.330750836901917,0.7544566988945007,0.7829138040542603,0.7279956340789795,20
"But actually that night, it was even more fun.",但是这使那个晚上变得更为有趣。,"但 , , , , , , , 。",9.495210482798411,0.7462061047554016,0.7536247968673706,0.7389320135116577,11
"All the kids from Zaragoza came to the building,  because the way of engaging with the building became something different.",所有在萨拉戈萨的孩子云集此楼， 因为进入大楼的方式变的有些不同。,"  ⁇   , , , , , , , , , ,   ⁇   和   ⁇  ",7.7787272624877986,0.7404069900512695,0.7536892890930176,0.727584719657898,23
"Not anymore a building that would open up to let you in,  but a building that would still make cuts and holes through the water,  and you had to jump without getting wet.",大楼不再会自动打开让你进入， 但是大楼还是会被水帘分割出不同的空间 那你就不能不跳过这次来不弄湿自己。,"  ⁇     ⁇     ⁇   , , , , , , ,   ⁇   , ,   ⁇     ⁇   , ,   ⁇     ⁇     ⁇   ,",3.648907223961426,0.7020929455757141,0.7335772514343262,0.6732000112533569,38
"And that was, for us, was very interesting,  because, as architects, as engineers, as designers,  we always think about how people will use the things we design.",同时，对于我们，这也很有意思， 因为，作为一个建筑师，一个工程师，一个设计师， 我们经常考虑人们如何使用我们设计出的东西。,"当 然 , , , , , , , , , , , , , , , , , , , , , , , , , , , , 。",11.571950010629214,0.8151914477348328,0.8390875458717346,0.7926187515258789,37
But then reality's always unpredictable.,但是现实总是出人意料。,"但 , , 。 。",25.211936184349828,0.8187124729156494,0.8188035488128662,0.8186215758323669,7
And that's the beauty of doing things  that are used and interact with people.,这也是做这些事的魅力所在 使用和互动同在。,"这 是 , , , , , , , 。",4.745534336496549,0.6736823320388794,0.7115424871444702,0.6396476030349731,17
"Here is an image then of the building  with the physical pixels, the pixels made of water,  and then projections on them.",这是一张 用物理像素，用水做成的， 然后在上面做投影,"这 是   ⁇     ⁇   , ,   ⁇     ⁇   , ,   ⁇     ⁇     ⁇   ,",12.617034305956954,0.7059372663497925,0.7238035798072815,0.6889317035675049,27
And this is what led us to think about  the following project I'll show you now.,同时它让我想起 下一个我要展示给大家的项目。,"这 是 , , , , , ,",13.141663692938085,0.7600199580192566,0.803719162940979,0.720827579498291,19
"That's, imagine those pixels could actually start flying.",这是，想象这这些像素能飞。,"这 是 , , , , , , 。",29.251718341295526,0.819115161895752,0.8259202837944031,0.8124212026596069,11
"Imagine you could have small helicopters  that move in the air,  and then each of them with a small pixel in changing lights --  almost as a cloud that can move in space.",想象你会有一个小的 可以在空中移动的直升机， 同时每个上面都有一个小的可以变色的像素-- 几乎像一片可以在空中移动的云层。,"  ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   ,   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   。",11.719359456966837,0.7664160132408142,0.8074670433998108,0.7293369770050049,38
Here is the video.,看一段录像。,这 是 。 。 。,0.0,0.6559982299804688,0.660038411617279,0.6520072221755981,5
"So imagine one helicopter,  like the one we saw before,  moving with others,  in synchrony.",想象一架直升机， 像我们刚刚看到的那种， 和另外一些直升机， 同步的，移动。,"因 此 , , , , , , , , , , , , ,",20.245257485590933,0.7921013832092285,0.8020334243774414,0.7824122905731201,22
So you can have this cloud.,于是乎你得到了这样的云。,"但 , , 。",4.503733751056993,0.7436187267303467,0.7458233833312988,0.7414271235466003,7
"You can have a kind of flexible screen or display, like this --  a regular configuration in two dimensions.",你就得到了一种可弯曲的屏幕或者展示板，像这个-- 一个二维的常规配置。,"你 可 以 , , , , , , , , , , , , 。",11.557476277933459,0.7393590211868286,0.7668265104293823,0.7137912511825562,22
"Or in regular, but in three dimensions,  where the thing that changes is the light,  not the pixels' position.",或者常规的，但是三维的， 这里，改变的是亮点， 而不是像素的位置。,", , , , , , , , , , , , , , , , , , , ,",15.963195034792152,0.7974072694778442,0.7869164943695068,0.8081815242767334,26
You can play with a different type.,你可以使用不同的方法。,"你 ,   ⁇     ⁇   。",33.932513407933634,0.8304978609085083,0.820502758026123,0.840739369392395,8
"Imagine your screen could just appear  in different scales or sizes,  different types of resolution.",想象你的显示屏能 用不同的尺寸或规模， 用不同的清晰度来放映。,", , , , , , , , , ,",10.697325341877187,0.8051179647445679,0.8236340284347534,0.7874161005020142,19
"But then the whole thing can be  just a 3D cloud of pixels  that you can approach and move through it  and see from many, many directions.",但是所有的一切 只是一个3维的像素云而已 你能拉近并穿过它 并从很多，很多角度观看。,"但 是 , , , , , , , , , , , , , , , , , , , 。",6.554030636967448,0.7280997633934021,0.741830587387085,0.7148679494857788,32
Here is the real Flyfire  control and going down to form the regular grid as before.,这是 受控下降像刚才一样形成标准的网格。,"这 是 , , , , , , ,   ⁇     ⁇   。",5.109276028583519,0.6402772665023804,0.647691547870636,0.6330308318138123,18
"When you turn on the light, actually you see this. So the same as we saw before.",当你开灯的时候，你事实上看的这个。和我们之前看的一样。,"当 你   ⁇   , , , , , 。",2.739305407272027,0.6766714453697205,0.7623300552368164,0.6083182692527771,20
And imagine each of them then controlled by people.,想象如果其中的每一个都是被人所控制的。,"他 们 ,   ⁇     ⁇     ⁇     ⁇   。",5.909802422297369,0.7541174292564392,0.8109472393989563,0.7047310471534729,10
"You can have each pixel  having an input that comes from people,  from people's movement, or so and so.",你能让每个像素 都有从人那里得到对应的输入， 从人的移动，诸如此类。,"你 , , , , , , , , , , , , , , , , , ,",3.1935605505689026,0.668097972869873,0.6972975730895996,0.6412456035614014,25
I want to show you something here for the first time.,我给你们看一些第一次展出的东西。,"我 告 诉 你 们 我 , 。",29.48682411907622,0.7436387538909912,0.7905580997467041,0.7019767165184021,12
"We've been working with Roberto Bolle,  one of today's top ballet dancers --  the étoile at Metropolitan in New York  and La Scala in Milan --  and actually captured his movement in 3D  in order to use it as an input for Flyfire.",我们正在和罗伯托·博列合作， 现今最顶级的芭蕾舞者之一-- 纽约大都会艺术博物馆 和米兰斯卡拉歌剧院的明星-- 来实时的捕捉他3D的动作 为了用它来,"我 们   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   ,   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇  ",2.8134291660898567,0.6294807195663452,0.6610108613967896,0.6008216142654419,52
And here you can see Roberto dancing.,你能看到罗伯托在跳舞。,你 你   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   。,13.674406678232565,0.7742653489112854,0.7711843848228455,0.7773711681365967,8
"You see on the left the pixels,  the different resolutions being captured.",你能在左边的像素点， 不同的,"  ⁇   , , , , , , 。",22.27227312202058,0.7495770454406738,0.7008545398712158,0.8055799007415771,15
It's both 3D scanning in real time  and motion capture.,这都是实时的3维的扫描 和动态捕捉。,"它 , , , , , , ,   ⁇   。",7.066271462409684,0.7963669896125793,0.8382065296173096,0.7585058212280273,13
So you can reconstruct a whole movement.,这样你就能重现这整个舞步。,"因 此 ,   ⁇     ⁇   。",7.431878014503621,0.7330705523490906,0.7596594095230103,0.7082799673080444,8
You can go all the way through.,你能一直这样跳下去。,"你 , , 。",5.0735520042259505,0.6310035586357117,0.6526801586151123,0.6107205748558044,8
"But then, once we have the pixels, then you can play with them  and play with color and movement  and gravity and rotation.",但是，一旦你有了这些像素，你就能操控他们 用彩色和动作 重力和旋转来操控。,"但 是 , , , , , , , , 和 和 和 和 和 和 和 和 和 和 和 和 和 和 和 和 和 和 和 和   ⁇   。",12.244905738282275,0.8256235718727112,0.8353590965270996,0.8161123991012573,28
So we want to use this as one of the possible inputs  for Flyfire.,我们想用这个来作为飞行火的一种可能的 输入端。,"所 以 我 们 , , , , , 。",17.112018824070997,0.720628559589386,0.7398597002029419,0.7023718953132629,16
I wanted to show you the last project we are working on.,我想展示给你们最后一个我们在做的项目。,我 展 示 展 示 展 示 项 目 。,23.473310249556945,0.7621439099311829,0.8271740674972534,0.7065935134887695,13
It's something we're working on for the London Olympics.,它是我们为了伦敦奥林匹克而做的事。,"这 是 , 在   ⁇   , 。",9.753299137557386,0.7352258563041687,0.7743937969207764,0.6998292207717896,12
It's called The Cloud.,它叫做数字云。,这 是 叫 做   ⁇     ⁇     ⁇   。,23.356898886410015,0.8077656626701355,0.7962083220481873,0.8196634650230408,6
"And the idea here is, imagine, again,  we can involve people  in doing something and changing our environment --  almost to impart what we call cloud raising --  like barn raising, but with a cloud.",这个想法的来源，再一次，发挥想象， 我们能让大家参与 来做一些事来改变环境-- 就是来赞助我们的数字云的建造-- 就像谷仓的建造一样，但是是数字云。,"这 , , , , , , , , , , , , , , , , , , , , , , , , ,",8.855475705990017,0.6956024169921875,0.7131243944168091,0.6789208650588989,44
Imagine you can have everybody make a small donation for one pixel.,想想你能让每个人捐出一个像素的钱。,"你 , ,   ⁇     ⁇     ⁇     ⁇   。",11.154288433080788,0.7705510854721069,0.7657217979431152,0.7754417061805725,13
"And I think what is remarkable  that has happened over the past couple of years  is that, over the past couple of decades,  we went from the physical world to the digital one.",我认为过去几年 发生的什么事是卓越的 是，过去的几十年里， 我们经历了物理世界到数字化世界的转变。,"我 认 为 , 在   ⁇   , , , , , , , , , , , , , , ,",19.225449766976137,0.7906989455223083,0.805891752243042,0.7760683298110962,39
"This has been digitizing everything, knowledge,  and making that accessible through the Internet.",现在电子产品，知识， 能连入互联网的端口到处都是。,"这 是 , , , , , , , , , , , , , ,",4.715146411135012,0.6486777663230896,0.6755669116973877,0.6238471865653992,17
"Now today, for the first time --  and the Obama campaign showed us this --  we can go from the digital world,  from the self-organizing power of networks,  to the physical one.",今天，第一次-- 奥巴马竞选告诉我们-- 我们能从数字化世界 靠自发组织的网络力量 回归到物理世界。,"现 在 , , , , , , , , , , , , , , , , , , , , ,",11.493450066387798,0.7684308886528015,0.7665029168128967,0.7703685760498047,42
"This can be, in our case,  we want to use it for designing and doing a symbol.",这是可行的，用我们这个例子， 我们想用它来设计和创作一个标志。,"这 , , , , , , , , , ,",9.388700551870114,0.8183404207229614,0.8432117700576782,0.7948943376541138,21
That means something built in a city.,它会意味着在城市中建立的某些建筑。,这 是 水 水 水   ⁇   水 。,11.059312504429313,0.743727445602417,0.7697324156761169,0.7194223403930664,8
"But tomorrow it can be,  in order to tackle today's pressing challenges --  think about climate change or CO2 emissions --  how we can go from the digital world to the physical one.",但是未来它能是 它能解决今天日益临近的挑战-- 想想气候变化或者二氧化碳排放-- 我们如何从数字化世界回归到物理世界的方法。,"但 是 , , , , , , , , , , , , , , , , , , , , ,",30.174502514095938,0.7540183663368225,0.7770042419433594,0.7323533296585083,39
